,Id,People,Average-Time,Sudoku
2650,2650,493,41,...2..6......68...3...4.1....7...5.2..61.48..4.....9...54.8...9...95......2..7...
2651,2651,605,20,.....4.23937.6..8...1.....7....5.8...8.7.6.3...6.2....3.....9...5..3.2.821.6.....
2652,2652,640,16,..8..4......6.85.4.2....87.....6....1.92.34.6....1.....46........28.97.....5..9..
2653,2653,615,16,.......5.4.2..8..36..5.4..2..6.5..49...9.1...57..8.6..3..1.9..67..3..2.8.6.......
2654,2654,639,13,97..5..1.3.....6..56..38...1..5........684........7..3...87..35..9.....4.2..6..97
2655,2655,581,27,.3.8...9...1...3.....743.5.5..3....9.9..8..7.8....5..2.7.214.........1...5...9.2.
2656,2656,598,16,.2.1...46..9.4.32.6..2......6.......2..573..4.......1......8..3.82.6.7..57...2.6.
2657,2657,569,27,..3.....7......86.6...8793...6..4..1.5..1..2.2..5..7...4137...8.72......9........
2658,2658,604,18,.8...9......63.7.....2..5..14..2...53.27.46.87...9..43..3..2.....5.63......1...3.
2659,2659,636,15,..1....9...37.28.4..4.1.5...7.4.3....4.....3....5.6.8...2.5.7..3.82.71...6....9..
2660,2660,607,18,..93.7...5...4......16.53..1......5.2...1...9.3....6.1..8..97......6...8...5.42..
2661,2661,625,13,.829..74....248.3........6.....92.....17.65.....31.....1........9.853....26..439.
2662,2662,584,24,...1..69.3.6...5.25..2....1..7.1.4......4......5.3.7..4....7..66.9...2.4.52..9...
2663,2663,627,15,..569...1.........7...51..4.63....28.5.....4.98.7..5..6..94...2.........1...369..
2664,2664,581,28,.....2.3.81.....9.6..9.87......9..5.9..5.1..4.8.......1.87.5..3.7.....61.2.6.....
2665,2665,616,20,.4..8........5..96..5..78...94..26...5..3..2...26..73...83..4..56..1........6..1.
2666,2666,600,16,..64.8.7...2..5.49.34.........859.....8...1.....671.........42.42.1..8...6.9.43..
2667,2667,600,19,.....5.1.4...7...2.1....98...3...1689.......5.6....3...26..3.5.5...1...9.9.7.....
2668,2668,642,13,....5..474.6..73.....86..9........1.142...759.3........1..96.....91..8.676..3....
2669,2669,544,32,.4...7.6.......4..1...8..32....3..848.6.....745..9....72..5...3..5.......8.21..9.
2670,2670,586,19,..2..7....5..9..2...4...3..3....54..5...6...9..91.4..2..5...7...3...6.4....2..6..
2671,2671,546,28,.....4.15...29.....2.....6.78...93.2..1...8..3.26...97.5.....3.....8....6783.....
2672,2672,590,22,..5...7..6.4.5.9.1.3..........1.9.7...3...14..9.4.2..........8.9.6.8.4.5..1...3..
2673,2673,655,13,..27..1...1..32.4....1.4.25..7...3.2.........2.9...6..75.2.8....9.35..8...1..64..
2674,2674,644,13,...49.7.556.....2.........9.2....3.7...567...4.5....1.8.........5.....932.7986...
2675,2675,637,12,845.....3..689.5...9...2........9..53.......64..1....9...7...8...1..56..2.....7.4
2676,2676,547,31,..1.2.7....3.....5.7.3..2...9...6...42.....67...5...9...7..865.8.......1..4.9.8..
2677,2677,586,18,....1....62...8...8....4.67...321.48...7.9...91.84....56.1....9...9...21....7....
2678,2678,525,32,9..6..3.4...7......1.....5.3.7.8......5..29....1...4.3.3....59......7...5.2..1..8
2679,2679,591,21,8.........4..6218..29.1....53......8...8.9...4......37....9.81..573...4...4.....3
2680,2680,662,14,9...3...828..41..6.5...6....9....14....9.3....23....9....4...7.4..26..195...7...4
2681,2681,642,14,.7....9839..8.67.4..............3...15..2..98...1..2...........2.45.7..6619....3.
2682,2682,672,11,...7.2.....45..9218..3..7.6....1....4.......7....6.8..5.3..9..2792..46.....1.5...
2683,2683,506,40,.4...9..1..74..8......7.....8....36.46.....17.937...8.....9......18.42..5..1...3.
2684,2684,595,19,.4...6....9.2.1..61......75..9.2......2...983....8.5..56......74..5.9......6.....
2685,2685,603,24,..28..9...9.....6.......3723...8254.....3.....8647...9427.......6.....8...9..74..
2686,2686,572,27,..89.4.3...2.1...7...82...1......64.2.......9.45....7.8...61...5.....3...6.4.97..
2687,2687,626,18,8.95..2....6..3..5.4.....9.1..23........5........79..3.6.....7.2..9..86......69.1
2688,2688,667,14,....2....2.....3.4..31..5.7..92.51......9......23.87..8....126.9.5.....8....6....
2689,2689,658,13,...5.4....3..1..9..4....6..96.....2.3...5...4.8.9...76..7....8..9.72..6....3.9...
2690,2690,538,36,......1..46.....9.2..349..71..49.....9.1.7.4.....62..16..954..3.8.....76..5......
2691,2691,589,20,96.....4.5.28.7..6..1...8..7..48.................51..3..3...2..4....63.9.9.3...75
2692,2692,567,30,...6...8.......3...1.4.89....3.2...68.9.....76...5.8....23.6.9...7.......8...2.7.
2693,2693,612,23,.2.5.9.....8..39...46..1.....4...6.7...924...5.2...3.....4..15...57..2.......2.9.
2694,2694,665,15,6.3...1......3..4......9537....23..9..96.58..4..98....3721......8..7......1...3.8
2695,2695,654,16,...8...7.1..9.45.2.5....9...3.....45..7.6.2..64.....9...1....5.8.37.5..4.6...8...
2696,2696,686,12,.........9...6...52419.5.7.6.8.7.....94...83.....8.2.7.1.6.74525...1...6.........
2697,2697,573,27,...4.8..2.47........259.3......6..4..63...51..5..8......8.461........29.2..9.1...
2698,2698,623,16,..32.7....4....16.......4.22..8.6...4...3...6...7....93.7.......69....4....6.972.
2699,2699,581,29,.......9.5.......7.341.9........21.46..5.3..27.28......8.2.67..9......4..1.......
2700,2700,651,18,3...7..8..6...35..85.41......5....2..1.....6.......1......91..8..15.7.9..3..8...4
2701,2701,644,17,...8.......9...12....5.2...7....1.4.3.6...2.8.1.6....3...469....68...7.......3...
2702,2702,666,15,...7...9..95...47.8....235....28.....1.5.6.4.....31....398....5.27...96..8...7...
2703,2703,699,12,..8..36..3...48.1.9......7.26....35...........14....27.3......9.5.32...84.26..1..
2704,2704,565,28,......9..3.4...7....5.83...7.3.2...118.7.6.242...1...5...64.2........1.8..2......
2705,2705,654,13,..1....7.97......4...7.4.6.29..1.....872.359.....5..18.4.8.5...6......49.1....7..
2706,2706,580,25,......6.55.74.2...91.....8.....47.....6...1.....59.....7........4...17.63.8.....2
2707,2707,619,19,.4...2...7..9..6.2..8...9..6...87..4.9..2..5....43......1...5..2.5..6..8...8...6.
2708,2708,627,17,5.48.........9...7.....71....1.6....9...7..62....3.8...867...3.4...5.........39.1
2709,2709,668,14,.4.18..966.8.....5....4.2...........5..39...8......4....4.1....8.....3.719..57.6.
2710,2710,680,12,....4.72.5.......1..715....25...4.78...5.3...31.9...62....714..8.......7.62......
2711,2711,587,27,..1...4...6.9.3........16.754..9......96.87......3..291.25.....3..1.7.6...6...2..
2712,2712,640,17,..681.7......3.6.4.52.7..8..2...8.9...........9.1...4..8..6.52.2.7.8......4.231..
2713,2713,596,27,..5.24...8.3.7..2.9..51....4.8.......2.....4.......8.3....85..665..9.1.4...1..7..
2714,2714,659,17,..3.649...49...7..2...8..36...2.9...3.......9...8.5...93..2...7..6...24...261.3..
2715,2715,646,17,...2...3.1...3..69.....4.5....6.5.2.8.......7.5.4.1....2.8.....3.......1.4..6..7.
2716,2716,646,17,1...7.6..5.42...71.........9..3.......5.2.8.......1..5.........71.8.53.6....9.5.2
2717,2717,675,14,1.....6.28....3..1...142.5..3.5...4.....7.....2.....6..9.768...6..2....54.8.....6
2718,2718,581,29,.7...2..9..1.5.2...5.987......27.5.....8.4.....4.16......798.6...8...7..2..4...9.
2719,2719,618,18,6...3...51....5..3......24...1.7.8.98..6.4..77.6.8.1...82......3..1....24...5...8
2720,2720,603,25,1..8724....4...2.3.5.........6.8.7...1.....2...7.6.3...9.....4...2...8....873....
2721,2721,628,21,......9.2..9....5..6..2..43..4..3..1...2.1...3.18..7..59..1..8..8.7..4..4.6......
2722,2722,637,17,...184....4269....1.3......5.7...6.4.2.....1.6.....2.7......1......4235....517...
2723,2723,649,18,.43...1...9..82...5.......9..59.8.3...........786.12..1.......83..57..1...9...76.
2724,2724,690,12,3..4.5...81......7.5..76.48.7..1...5.........6...4..7.53.89..6.2......81...5.1..9
2725,2725,599,27,...3....7..3..1.5...8...26....5.8....59....8.4..2.6....67...1...4.6..9..8....3...
2726,2726,653,15,.....6.....9...86...8.521..49...3.5...5...7...7.5...46..349.68..42...9.....6.....
2727,2727,610,24,..674.9...1..........25.....5..9..4.829...71..7..6..3.4...15..........6...8.731..
2728,2728,653,21,...87...9....4.21.2.......3.9.6.1.4.....8.....8...3.9.9.......4.71.6.3..6...18...
2729,2729,645,15,..6..8............15....4.78.7..61...4..2..9...549...84.1....26............6..98.
2730,2730,673,16,..1.....428..54.....7..32.....4..5.6.9.....2.7.36.8.....42..7.....94..589.....4..
2731,2731,680,14,..3...9.4..81.....5...84..7.....647.7.......1.963.....8..57.......8.17..3.7...1..
2732,2732,607,29,9..6...7.........26...28.9...48.71..1.......8..2..64...4..1...77.......5.8...3...
2733,2733,631,18,...5.6.8...581.6.........7.1....8.....4...3..3..79...6.7.3.......6.815...4...5...
2734,2734,577,28,.1.....849..8.1...2.8...7..6..9....5.5..1..7.8....4..1..5...6.8...5.3...16.....9.
2735,2735,645,23,2..7.1.....4...8..56..9....1...39..7.4.....5.3..8.........6..92..5...3.....2.3..1
2736,2736,682,15,..5.87...7......1.......96.4...2...1.6..4..2.9...5...4.54.......2......5..629.8..
2737,2737,652,16,.4..3...8..69...5....5.6.2...8....6...54.21...2....8...5.3.4....7....9..9...7..45
2738,2738,685,13,1..5....94.5.....7...186.....96.13....1...8....78.24.....234...2.....7.65.......4
2739,2739,606,28,...2...43..7841....8..3....5.......2.21.8.59.9.......6....1..2....3941..4....5...
2740,2740,666,15,...5.......8.1.53.9..3.4.713......9...........2......361.4.8..7.74.6.3...3.9.2...
2741,2741,558,33,..7....1829.1.......8..52...5..4....4....8..7....6..5...29..6.......3.911.....32.
2742,2742,663,21,..8.1.........23.6...8.4....836...9...7...1...2....83.7..4.8...1462...........7..
2743,2743,679,15,79......1...26......3........4.735...7..8..9...812.3........8.2..9.38...4.......6
2744,2744,666,17,......1.....2.7.58..5....46...1.34....3...6....97.52..71....5.935.6.8............
2745,2745,702,12,.....825....9...74..5.128..52.....96.........48.....32..729.1..85...3....625.....
2746,2746,608,27,.1..9.8....9..64353..5.2...7.........3.....5.........15..1.8..219.3.......3.2..6.
2747,2747,647,18,...23.7..1.3...4.947.....6.9...46......8.7......32...4.4.....277.6...9.1..9.5....
2748,2748,615,25,1..4.28....87196......8....4.......18.6...5.32.......4....9......36451....52.3..8
2749,2749,649,23,..7..18..1..9....4...4.6..1.9.265....5.....7....847.2.2..5.9...9....8..7..37..2..
2750,2750,654,19,...2.3.....3.1...5....8.6..87......24......132......97..2.3....1.5.4...9...9.6...
2751,2751,696,14,.27..6431..3..7.2.1..4.....28..7.................6..58.....4..6.7.3..1..5916..37.
2752,2752,709,12,.7.4.....3...1...8......6728..5..1.41..2.7..66.4..9..3456......7...5...1.....3.6.
2753,2753,616,26,.93.4.......63.7.......1..2..5...4......14.....9...3..3..2....6..4.5......2.9.58.
2754,2754,633,18,.9..6......2...4.....8.1..7.......1.1897.652..5...4...8..1.7.....5...7......23.8.
2755,2755,633,27,..1.8.7.....9.3..8.....64..8..79..525.......4.3..2...6..43.....7..8.........4.1..
2756,2756,676,19,25.....8.813..9......7...3..9.8.23.....5.1.....86.3.5..2...5......9..427.8.....65
2757,2757,684,18,...98.3.5.....4.7.....5.8..5..8...29.2.......63...2..4..8.3.1.....5.......4.19...
2758,2758,658,17,..1....8....6.5..........39.9...6..2.6.7.4.9.47.35..1.823.........2.1.........3..
2759,2759,673,15,...6.8.5....1....88.2.5.7....3...52..8.5.2.4..51...9....7.9.1.49....4....1.3.7...
2760,2760,613,28,7...2..5.1.28.94........1...56..13......9......74..82...3........95.32.1.8..4...7
2761,2761,658,15,4.5...1....32...9.....87.6......8...2.9354..8...6......8.72.....5...6.....2...3.7
2762,2762,579,35,.2..5...9.....1...984.2.......1..65...5...7...92.35..8....8.964...6.....4...1..8.
2763,2763,630,26,.67...4...89..671.2...9............6.4.5.2.8.5........7...2...3.269..87...4...26.
2764,2764,710,17,5...8.7.1..........6.319...7...5.9321.......8359.....7...125.4..........2.1.9...3
2765,2765,704,17,..2...5.....9.6...35..7..9.....4.2..9.......66.5.1.9......3..57.....23....4...8..
2766,2766,712,12,3...7.6...4.....5....8.5...7.1.5.42.89.....31.32.4.8.6...9.3....7.....8...8.2...5
2767,2767,604,27,....6.....83..25.....1...73.65.2..1.....8.....3..5.96.89...4.....45..39...6.9....
2768,2768,672,17,......8...4.3.5...51..6..34.....67..8..7....3..91.....47..39.15...5.4.2...3......
2769,2769,634,26,.....8..1...1.2..8...9465....8....43.7.....1.65....89...523....9..7.5...4........
2770,2770,660,20,8.9.3....7......56...4..9...2.743.9...........4.962.7...6..45..19......4....7.3.1
2771,2771,714,15,...3..6...2....985.6...8....3..5.1..8.69.4..3..2.1..7....5...3.459....2......9...
2772,2772,710,15,48.....9..7..8......9.5.1.89.8....1....42.....2....3.62.1.4.6......6..8..3.....51
2773,2773,699,13,6.3..4....9.3.7.6..4.1.....5.....2.4.........1.8.6...5.....1.2..7.8.3.5.8..2..3.9
2774,2774,586,27,7..31.8.5....9.3..........2.5......8.37...69.....7..1.8..........9.6....4.6.51...
2775,2775,653,17,.4..3....29...4...8..6.1.......4.3.7.1.3.2.8.723.5.......9.7..2...4...39....6..7.
2776,2776,549,39,3.....7.61..8.7.2....2.......1.......9..5..3..5.7.94.......2....1.4.8..59.2.....1
2777,2777,643,23,7.2...8......2...1..8759..4....1...7..72.43..2...3....3..9457..9...8......4...6.3
2778,2778,698,14,.61..89.27...1..56............7.....2.5...7.8.....9............51..82..38.34.627.
2779,2779,690,15,...2769...2.1..5..7.4.3...82...6.......5.4.......8...99...5.4.3..5..7.2...74.3...
2780,2780,711,12,39...5....8.....277..41...8...6.4.7..5.....8..4.7.3...2...48..393.....5....3...41
2781,2781,627,26,..57.41....1.8.9...9........7..6..4...8..93...2..1.......6...2...2.7.8.....8.17..
2782,2782,658,16,.19...65..5...1..2..4...1...7.1.2.....24.75.....9.3.6...3...7..2..5...3..65...91.
2783,2783,648,25,1..34...6....16..8.8....1..83.9....7.........6....5.34..8.7..9.4..62....7...93...
2784,2784,616,26,6..2..3.9.......2.842....1.9..674......9.5.......83..7.9....168.8.......4.1..2..5
2785,2785,646,21,.59........3.5.4..7...86..5.3.762.8...........2.513.7.4..87...9..8.3.7........61.
2786,2786,701,16,..38..7.2....9..6..47....1.....4.2.6.2.7.3.8.6.1.2.....5....12..7..3....1.6..54..
2787,2787,718,12,..91..6..12..7..8..7.2..3...1....53...5...9...97....1...2..8.6..6..4..95..4..78..
2788,2788,594,29,25.7..6944....8.739...........2...8.....6.....7...5...........551.4....8893..7.46
2789,2789,687,14,...8.4.5..1.2...36..5.1.7.2....6.9...5.....8...4.3......2.8.5..13...7.9..7.6.9...
2790,2790,556,36,.97...6....3.......1.42.9.....758...1.......8...3.......5.36.7.......1...6...549.
2791,2791,678,22,....2...42..5.1....9..4.71.5..3.2.......7......38.4..9.16....4....2.5..63........
2792,2792,714,15,61......9.281...3......4....3..85.7...2.6.5...8.74..9....4......5...741.7......86
2793,2793,696,15,.5.4...7.....59.64.....62...9....62.4..7.2..1.87....9...82.....56.93.....7...8.4.
2794,2794,699,15,4.......6...1.43.....39.7.8..2.1....78.....35....7.8..1.9842.....47.9...5.......9
2795,2795,618,26,.6..9......74..9....4512..3.1....689.........982....4.2..8635....6..98......5..9.
2796,2796,682,14,6.2.458.3.4.......87..2......7...15....9.4....69...7......5..38.......7.3.861.9.5
2797,2797,600,29,...6.3...8.1.....7.5..1.6....32......8...7.2...6..87.1....3..4.1.....9.8...8.9...
2798,2798,680,19,3..476..9.1..3......7........1....2.2.68197.3.8....4........3......6..1.4..153..8
2799,2799,708,16,.....65....3.8...29..7.1...81.9...4.6.......835...8.76...5.....4...3.9....86.....
2800,2800,701,16,....9.4..8.1....5..2.1.7....87...5.2....1....4.3...79....2.1.3..3....6....8.3..4.
2801,2801,716,13,5.98163......3.9.........2.2.7..5..4..4...5..3..6....1.8.........6.7......31846.2
2802,2802,642,25,7....3....1.....79.4...9.2.....4.8.....5....1..1.6.2...3.2...6.49..7..3....6....7
2803,2803,684,17,....9...8.1.....6...763.94.....5.3..3.8...7.2..6.7.....62.45....9.....7.7...1....
2804,2804,613,28,....5.7..54.3....6..6.2..8.7..8.49......3......31.9..8.6..9.4..4....5.79..5......
2805,2805,660,21,3.....1.9......27.....71.5..3..9....8.....3.6....28.4..7.26.....4.......9.1...8.2
2806,2806,664,19,49....37.8..........15.2.....94.123.....3.....46..8......8.71..........7.24....9.
2807,2807,705,16,...2..58.61....2.4.8.....1....61....1...3...2...895....6.....9.9......6..58..7...
2808,2808,724,12,...8...3.5....9..6..96.38....6.4.5...4..1..7...1.9.2....74.16..3..2....1.2...7...
2809,2809,629,29,3.........57....8..6.1..3.91..24.5.7...7.6...4.6.51..35.1..7.3..9....82.........1
2810,2810,650,20,....2..63...7.1...3......5.69...3..2.1.....9.8..6...45.4.36...8...5.7...96..4....
2811,2811,646,26,..84......7......3..4.5.2...2..1..7...5.2.4..49..8..1...3.7.9..6......8.....621..
2812,2812,721,17,3.......2.....3..5..56..3.4.6.4.1.2....3.2....2.9.5.7.7.1.498..2..1.....4.......7
2813,2813,705,16,...7....9...3.5..8..2...7.6.5..9.....8.....27....8....4.5...6..1..6.3.5.9....4..1
2814,2814,691,16,..9.......6..5..4.823...9.1.....728..7.1.8.6..986.....3.5...624.1..4..7.......1..
2815,2815,707,12,...297..3.1.....69.7.6.1...8....53....5...2....63....7...7.9.5.48.....3.9..184...
2816,2816,615,28,.6.....8....296.5...95.......36..4......3......1..4..7.8...16...7.863....2.....3.
2817,2817,662,17,.6..15....8...9.5.........3.26....4..4.2.1.7..5..7.6..5.........3...4.9....89..2.
2818,2818,619,28,9.36....1..2..759.....5....3.9....1....7...8..4....6......3.....619..4..4....6..7
2819,2819,698,18,.5..32.71.73........1...9..1..9.8..7.........4..5.6..9..4.1.8........75.78.25..6.
2820,2820,680,17,.42.7.13.59..4....6.......41....36.....7.4.....52....72.......1....6..72..1.3.45.
2821,2821,719,15,..48..1..9..3.472..5..7......6......73.....45......9.........6...91.6..2..5..941.
2822,2822,732,14,2.4.61..891...5..3........1...1.2....8..4..9....5.9...3........5..7...864..39.1.5
2823,2823,637,25,.936.7....16.2............51.....4....915.3....4.....97..............26.9..3.817.
2824,2824,680,17,2..3...5.3.......4.71...28...52......23.7.49......85...42...91.1.......8.8...6..5
2825,2825,632,31,1..53.7.4....4...3..8..1....9.7.......6...9...4...2.6....1..3..2........9.3.261.7
2826,2826,655,22,9.8..27...1.9.6.....3...4..6.2.....5.9..3..4.3.....1.9..1...2.....8.1.3...95..6.8
2827,2827,694,16,..29.....4.......7..5176..9......3..36..4.981..4......1..4925..5.......3.....81..
2828,2828,727,14,8...31...5.......9..1.5..4.1....23..35.6...78..28....6.6..2.4..7.......5....8...3
2829,2829,729,12,..7.9.5.2.5....86.1..5.2....28.1.....1.....2.....8.13....7.3..4.45....7.8.6.4.2..
2830,2830,631,28,8..5....6..7....32...87....2..9...8.7.6...3.941...8..7....61...3.....4..9....5..3
2831,2831,675,16,..4..1..7..2...1..71.....832.63.5......8.7......4.98.143.....58..1...3..6..5..4..
2832,2832,654,26,......94..91.7.2..6.......1.2..63....36...59....15..7.5..3....9..2.8.16..19......
2833,2833,664,22,94...7.655....4..1..75.......2....9..6..8..4..5....2.......38..6..4....238.1...76
2834,2834,710,16,2...8.....9.25..48..41...5..6.9.4.2...........5.7.8.1......51..37..42.8.....7...3
2835,2835,726,17,.3...9.5...754......9..17.......7..56...2...97..1.......24..3......8.....6.2..89.
2836,2836,697,15,.6..4....7....249...2.....5..495.3.8....1....2.9.735..6.....8...417....2....9..3.
2837,2837,637,25,..8.61............49.5.31...3.95..4...4.1.8...7..42.6...96.7.85............12.9..
2838,2838,690,15,9...5..41.63.4....4..........85.692..7.....8..491.83..........3....3.46.38..6...7
2839,2839,636,28,...9.15...9..27.6.3.......9...8..4..23.4.5.81..8..9...5.......2.8.67..1...32.8...
