,Id,URL,Level,Unit-Time,Solution
176,176,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/6/2019,Gentle,minutes,649523817381497652752168493897256134214839765536714928425981376973645281168372549
177,177,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/6/2019,Diabolical,minutes,824716539165293487793458162912845673476139258358672941637924815281567394549381726
178,178,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/6/2019,Moderate,minutes,496872531523614987718935624871369452349257816265148379937481265652793148184526793
179,179,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/6/2019,Diabolical,minutes,961253478372984165584671923756132894139468752428597316645319287297845631813726549
180,180,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/6/2019,Tough,minutes,842953671356178429971624538517489362268731954439562817625897143794316285183245796
181,181,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/6/2019,Moderate,minutes,274569318635814729891723546517946283463287195982351467749138652128675934356492871
182,182,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/6/2019,Moderate,minutes,178326549246957318593841276715289463432675981869413725981734652327568194654192837
183,183,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/6/2019,Gentle,minutes,937168245645972138128543769574381692819624573362759814253417986481296357796835421
184,184,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/6/2019,Diabolical,minutes,354781926689245371271639584948173265713562498562498137135827649427916853896354712
185,185,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/6/2019,Moderate,minutes,163475928572869431498231567856912743729346185314758692687124359941583276235697814
186,186,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/5/2019,Diabolical,minutes,364197582198235674725864319983672451452913867671548923846321795517489236239756148
187,187,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/5/2019,Tough,minutes,237548691156379824984216375469183257312957468875462913648795132793821546521634789
188,188,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/5/2019,Moderate,minutes,851742963374569182962813745485237691627981354139456827543678219216395478798124536
189,189,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/5/2019,Moderate,minutes,213576489584921376697384251135697824946832715728415963452763198861249537379158642
190,190,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/5/2019,Gentle,minutes,873569142165842973294731586689213457741685329532974618457398261326157894918426735
191,191,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/5/2019,Diabolical,minutes,615937284473862915298541736137256849546198372982473561321685497769324158854719623
192,192,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/5/2019,Moderate,minutes,861243579327915468954786132689521743213467895745398216198672354432159687576834921
193,193,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/5/2019,Diabolical,minutes,956483271178952436423671589791564328684239715235817964869725143517348692342196857
194,194,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/5/2019,Tough,minutes,482679315637518492195324786826491573759836124341257869564182937278943651913765248
195,195,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/5/2019,Moderate,minutes,294158736573624189861397524635849271419273658728561493187432965352916847946785312
196,196,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/5/2019,Moderate,minutes,872419365591736482643258971925187643718364259364592718437825196286941537159673824
197,197,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/5/2019,Gentle,minutes,647825319192763854853941267524138796786492531319576428965284173471359682238617945
198,198,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/5/2019,Diabolical,minutes,517928364326714598948563271794256183832471659651839742475382916183697425269145837
199,199,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/5/2019,Moderate,minutes,687235419132649578594718362468392157321857694975461823816973245753124986249586731
200,200,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/5/2019,Diabolical,minutes,497583162352641798816729543724138659538976421961254837689412375145397286273865914
201,201,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/5/2019,Tough,minutes,917253468348619725562487193795836214621574839834921657279145386153768942486392571
202,202,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/5/2019,Moderate,minutes,537124986619785234482396751851263479293847615746519328165472893978631542324958167
203,203,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/5/2019,Moderate,minutes,571638429268594731439127658695381274842769315713452986927816543154973862386245197
204,204,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/5/2019,Gentle,minutes,213569487759843612864721395578916234496237158132485976927154863345698721681372549
205,205,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/5/2019,Diabolical,minutes,791842635463579128582136794126958473375264819849713562258691347914387256637425981
206,206,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/5/2019,Moderate,minutes,526948137174326958839157264418732695263594781957861342641289573785613429392475816
207,207,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/5/2019,Diabolical,minutes,172943685639825147485671923318754269247369518956182734724536891593218476861497352
208,208,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/5/2019,Tough,minutes,639127458752348619841956372168275934327489561495631287973512846214863795586794123
209,209,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/5/2019,Moderate,minutes,963785214428169735517234896894573621751692483632841579245918367186357942379426158
210,210,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/5/2019,Moderate,minutes,342916758867435921195782643571893462436257819928164375684321597719548236253679184
211,211,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/5/2019,Gentle,minutes,853176942419825763762394815638251497291467538547983126975642381124738659386519274
212,212,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/5/2019,Diabolical,minutes,971632548385479216462185379146927853839546127257813694698254731724361985513798462
213,213,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/5/2019,Moderate,minutes,362817954841259367957436218613574892795182436428693175279345681134768529586921743
214,214,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/5/2019,Diabolical,minutes,274856319358192746169374285485769132621435897793281564836927451517648923942513678
215,215,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/5/2019,Tough,minutes,253897416769124358184536729372641985591378264648952137825419673416783592937265841
216,216,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/5/2019,Moderate,minutes,682541397957638421314279865173926584245817639896354172439785216721463958568192743
217,217,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/4/2019,Moderate,minutes,594271386162839475378546291849713562256984137731652849923168754687425913415397628
218,218,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/4/2019,Gentle,minutes,598471263167239845432568917873612459259784631641395728324857196716943582985126374
219,219,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/4/2019,Diabolical,minutes,517893624236547819984612753695438172178259436423761598861325947752984361349176285
220,220,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/4/2019,Moderate,minutes,589367124134892765276415938421956387857231496693748251918573642742689513365124879
221,221,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/4/2019,Diabolical,minutes,823719564516348279974652138482567913651983427739421856395174682148236795267895341
222,222,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/4/2019,Tough,minutes,639714528248659731751382649196275384375841962824936157963128475487593216512467893
223,223,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/4/2019,Moderate,minutes,629715384815439762734826195187253649356984217492167538943672851571398426268541973
224,224,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/4/2019,Moderate,minutes,693274815817539426425186397249657183761843259538921764154768932972315648386492571
225,225,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/4/2019,Gentle,minutes,145369278892715463673284591351976824926548317784123956538691742417852639269437185
226,226,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/4/2019,Diabolical,minutes,938651247672438519145972386759123864214896753386745192493587621567219438821364975
227,227,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/4/2019,Moderate,minutes,342851769158976342976432185615289437497163528823745916781524693534698271269317854
228,228,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/4/2019,Diabolical,minutes,286743591319568247547219836971824653625371489438695712163452978852937164794186325
229,229,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/4/2019,Tough,minutes,643925178915678324782134569476351892251869743839247651168592437524783916397416285
230,230,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/4/2019,Moderate,minutes,375461892948723651621958473516279384834615927297384165452836719769142538183597246
231,231,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/4/2019,Moderate,minutes,592364871687921345341758926728195634469273518135846792956417283874632159213589467
232,232,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/4/2019,Gentle,minutes,689713542573482961412695873958127436724369185361854729247531698196278354835946217
233,233,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/4/2019,Diabolical,minutes,361278549872945361495613287617482953549137628238596714753864192124759836986321475
234,234,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/4/2019,Moderate,minutes,946527381728931465531486279392158647817649532465273198284395716659714823173862954
235,235,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/4/2019,Diabolical,minutes,832519746957684312146723895561278934283495671479136258325961487618347529794852163
236,236,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/4/2019,Tough,minutes,736852914842719635915436278628573491453981762197264583371645829284397156569128347
237,237,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/4/2019,Moderate,minutes,346591872758632194921847635472965318183274569695318427567189243834726951219453786
238,238,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/4/2019,Moderate,minutes,743219568516438279982756134451687923679324851328591746834172695167945382295863417
239,239,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/4/2019,Gentle,minutes,257146398961378542843295617795834126486921753312657489524783961639412875178569234
240,240,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/4/2019,Diabolical,minutes,259173648461982753387546291123798465874265319695431827936854172718629534542317986
241,241,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/4/2019,Moderate,minutes,173948625642513897859762314516279483438651972927384156361827549285496731794135268
242,242,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/4/2019,Diabolical,minutes,319624785578931426426578193785412639234769518961385274853247961142896357697153842
243,243,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/4/2019,Tough,minutes,371529846584176293269843571817395624936412785452768319745231968623984157198657432
244,244,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/4/2019,Moderate,minutes,738941265469258137512763894941835726386427951275619348123586479694172583857394612
245,245,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/4/2019,Moderate,minutes,596214783723869514148537926682745139974381652315926478439172865267458391851693247
246,246,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/4/2019,Gentle,minutes,394178256726549183185236794849617325612453879573982641437891562968325417251764938
247,247,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/3/2019,Diabolical,minutes,257483916681597342439612785875364291143729658962851473316975824594238167728146539
248,248,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/3/2019,Moderate,minutes,139756284782341569456298317615487923278963451394512678523179846847635192961824735
249,249,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/3/2019,Diabolical,minutes,137628495528934176649715832972456318415873629863291547286349751754182963391567284
250,250,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/3/2019,Tough,minutes,536478291721359648894261375975832164418695723362714859683547912157923486249186537
251,251,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/3/2019,Moderate,minutes,648159372219374658573862941184627539735948216962531487857496123491283765326715894
252,252,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/3/2019,Moderate,minutes,612358497483976125957412368295784613368129574741635982836241759579863241124597836
253,253,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/3/2019,Gentle,minutes,362148759485729316971653284759234861143896572826517493614375928237981645598462137
254,254,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/3/2019,Diabolical,minutes,716842539429365178358197462963421857547683291281759346875236914632914785194578623
